note_id,type,title,desc,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,last_modify_ts,note_url
6552cfad000000003202a3cc,normal,🎡活动｜洛杉矶1⃣️1⃣️月活动大合集！,"🎵演出：
1⃣️音乐剧妈妈咪呀！
👣：Pantages Theatre
⏰：11月14日-12月3日
2⃣️中国乐队北美巡演
痛仰乐队：11月19日洛杉矶场，The Fonda Theatre
房东的猫：11月21日洛杉矶场，The Belasco
草东乐队：11月25日洛杉矶场，The Vermont Hollywood、11月27日圣迭戈场，演出地点Music Box San Diego
五条人；12月2日洛杉矶场，The Vermont Hollywood
3⃣️玛丽亚·凯莉圣诞音乐会
👣：11月17日-11月19日
⏰：Hollywood Bowl
4⃣️Camp Flog Gnaw Carnival嘻哈音乐节
👣：11月11日-11月12日
⏰：Dodger Stadium
	
🎨展览：
5⃣️LA Auto Show洛杉矶车展
👣：LA Convention Center
⏰：11月17日-11月26日
6⃣️Astra Lumina: An Enchanted Night Walk Amongst The Stars沉浸式灯光秀
👣：South Coast Botanic Garden
⏰：11月9日-12月31日
	
🎭文化节：
7⃣️Warner Bros. Annual Art Expo华纳兄弟年度艺术博览会
👣：Warner Bros. Studio Tour Hollywood
⏰：11月6日至11月19日
8⃣️好莱坞圣诞花车游行
👣：TCL Grauman’s Chinese Theatre
⏰：11月26日
9⃣️美国电影资料馆影展：重返70mm
👣：Egyptian Theatre
⏰：11月10日-11月21日
	
❄️市集
1⃣️0⃣️inter Fest OC橙郡冬季嘉年华
👣：88 Fair Drive, Costa Mesa
⏰：11月24日至翌年1月7日
	
",1699925933000,1699926344000,6332fbc80000000023038ff6,美华文化生活,https://sns-avatar-qc.xhscdn.com/avatar/645891849a727f0001b68f33.jpg,105,113,3,42,美国,"https://sns-img-qc.xhscdn.com/270478cf-3f57-40a6-4cb6-4a90307b58ca,https://sns-img-qc.xhscdn.com/c4808b28-7537-089a-e605-5a4b828920a9,https://sns-img-qc.xhscdn.com/982d90dc-ea63-1242-32ba-e8c64947699d,https://sns-img-qc.xhscdn.com/fe082c31-ce60-7ff0-d298-9e5ecb512f04,https://sns-img-qc.xhscdn.com/280187cc-ea62-1c90-7e4c-a222b4456e98,https://sns-img-qc.xhscdn.com/43c134d1-f6db-ffae-3148-e09c3d93db3f,https://sns-img-qc.xhscdn.com/a66b1d71-c750-d233-b0ee-9ac47fb4e8e1,https://sns-img-qc.xhscdn.com/b2d591c5-4dab-0553-07f1-9439ece24766,https://sns-img-qc.xhscdn.com/d388636c-78ef-6f7e-8651-3caf72fde31f,https://sns-img-qc.xhscdn.com/af251039-268d-d97c-3c2f-aa675cf6601d,https://sns-img-qc.xhscdn.com/73a6cdcd-1880-3801-154a-52ee02aca5ee",1700033732450,https://www.xiaohongshu.com/explore/6552cfad000000003202a3cc
65453e11000000001f03f2f3,normal,LA 十一月限定活动来啦❗️错过等明年❗️,"十一月快乐！
	
1. 蒋方舟LA讲座
讲座内容: “那一刻我kill了我体内的母亲——文学中的母女关系探究”
🎫：在Eventbrite上搜“蒋方舟讲座”LA 站
📅：2023.11.4  4pm-5：30pm
📍：Pasadena City College
	
2. Sparkle DTLA
11月限定灯光活动，灯光会随着🎵同步变换，整点⏰ 灯光就会不停闪烁，超出片📸
📅：2023/11/17-2024/1/1  5pm-8pm
🎫：Free
📍：Downtown Los Angeles
	
3. Cat Adoption
在Alhambra有领养猫咪活动，给流浪猫一个温暖的家
📅：11.4和11.11 两天周六（4pm-pm）
📍：33 Evally Blvd Alhambra，CA91801
	
4. Spiderman🎵
📅：2023.11.1-3
一场👀蜘蛛侠电影的音乐会，交响管弦乐和🎵的交融，既看电影又可以听音乐的盛会。
📍：1800 Vine St, Los Angeles, CA 90028
	
5. Self Help Graphics&Art Dia DE los Muertos Celebration
11月迎来亡灵节，艺术和节日传统装扮的融合带来一场视觉盛宴以特有的方式抚慰亡灵。
📅：2023.11.4 3pm-pm
	
6. LA Zoo Lights
洛杉矶动物园的灯光展，浪漫又特别，打卡好去处。
📅：2023/11/17-2024/1/7
📍：Los Angeles Zoo，5333 Zoo Dr
	
7. Astra Lumina
星际灯光show，追溯星星的起源和归宿，一起漫步星光🌟之下，探索宇宙无穷无边的奥秘。
📅：11.11-11.12
📍： South Coast Botanic Garden 26300, Crenshaw Blvd, Los Angeles, CA 90274
	
  ",1699036689000,1699036689000,62b003f5000000001b02524a,LA百事屋🏠,https://sns-avatar-qc.xhscdn.com/avatar/62b009ca4a708a279d293038.jpg,112,114,2,38,美国,"https://sns-img-bd.xhscdn.com/ed3d47c8-4c4e-ee2c-8e26-d01d0a79da1c,https://sns-img-bd.xhscdn.com/eb5f4d48-a54e-27d1-0746-1b54b0f71520,https://sns-img-bd.xhscdn.com/119b82a5-4d6f-dc7d-ce02-3b8e9b044907,https://sns-img-bd.xhscdn.com/29147489-7ae8-ba11-5625-e22d22a437d7,https://sns-img-bd.xhscdn.com/3d037937-189c-e6b8-a862-face6ba8f0d9,https://sns-img-bd.xhscdn.com/f4111941-8c2c-16b0-1ed4-13a6afa2fe76,https://sns-img-bd.xhscdn.com/208bf0dd-bb0b-64a1-ce46-6301b5582413,https://sns-img-bd.xhscdn.com/b62af519-d2c9-58c3-9f67-ef2caeb1cbd5",1700033732454,https://www.xiaohongshu.com/explore/65453e11000000001f03f2f3
65410307000000001e03266a,normal,十一月还没开始我姐妹就恨死我了,"因为LA十一月初就有好多活动哈哈哈哈哈哈她人却不在！她羡慕得想把我🦈了😜
1⃣️Spiderman：
Into the spiderman verse live in concert
从十一月一开始就有蜘蛛侠电影的音乐会可以看[哇R]
这种机会真的不能错过[哭惹R]
⌚️ 11.2-11.3 8pm
📌 6233 Hollywood Bohlevard
🎫 49+
	
2⃣️Self help graphics &
Art Día de los Muertos Celebration
万圣节刚结束，马上就迎来亡灵节！我真的好喜欢亡灵节的氛围以及艺术打扮😭好特别，真的不去感觉很后悔
⌚️Nov 4
📌N Boyle Ave 3pm-8pm
        ",1698759432000,1698759432000,5db727450000000001006205,涵涵想玩遍全美^^,https://sns-avatar-qc.xhscdn.com/avatar/6439d4481c152185686e32ab.jpg,8,2,0,2,江苏,https://sns-img-qc.xhscdn.com/ce5c0b72-faee-d62d-4004-2ab97e594195,1700033732466,https://www.xiaohongshu.com/explore/65410307000000001e03266a
65317ac7000000001e02a988,normal,洛杉矶11月文化活动｜关于母女关系的探究,"华人青年作家蒋方舟要来LA开讲座啦！
这次的主题是《那一刻，我杀死了我体内的母亲》
内容是文学中的母女关系探究
📍洛杉矶站
11月4日周六 下午4点-5点半
Westerbeck Recital Hall
(Pasadena Clty College 1570 E Colorado Blvd,
Pasadena, CA 91106)
	
🎫活动的票可以通过搜索“谷雨书苑”网站进行purchase
/🏆VIP 是最前排
包括现场亲笔签名书和合影📸/
	
         ",1697741511000,1697741707000,5967c8875e87e706cc8956cd,耶比sasa,https://sns-avatar-qc.xhscdn.com/avatar/643fd024bb7ee62fdf90a74d.jpg,5,0,0,5,美国,"https://sns-img-bd.xhscdn.com/723bf1fb-fb49-a340-318f-8d10214e4040,https://sns-img-bd.xhscdn.com/d5b73aad-c47a-b544-2c20-3f695277c5ee",1700033732474,https://www.xiaohongshu.com/explore/65317ac7000000001e02a988
653b6abc000000001e032801,normal,LA十一月灯光活动，超出片！,"SPARKLE DTLA
听说有1800w色灯光，灯光会随着节气音乐同步变换~建议宝子们穿上好看的衣服去，超级出片！！
NOV 17-JAN 1
THE BLOC
5pm-8pm （期间每一个整点会闪烁）   ",1698392764000,1698392765000,6066bbe7000000000100b9e0,NaNa_,https://sns-avatar-qc.xhscdn.com/avatar/6073b481852ae2bce50a9abc.jpg,42,43,4,7,美国,"https://sns-img-hw.xhscdn.net/52b11ebf-4049-f456-a86e-e2a62d57b8c2,https://sns-img-hw.xhscdn.net/84ec9b6b-fb87-d403-d7a9-4b9d64082ea4",1700033732482,https://www.xiaohongshu.com/explore/653b6abc000000001e032801
65485e8200000000250179f5,normal,洛杉矶秋游好去处❗️零距离看孔雀,"LA迎来了第一波秋天的小寒冷啦，此时动身正是赶一波夏秋交接的踏青好时节
.
📍Los Angeles County Arboretum
（301 N Baldwin Ave, Arcadia, CA 91007）
🎫：15/人 （可以提前买预约时间，也可以直接现场，人不多滴）
.
植物园里能看到鸭子 鹅 孔雀 乌龟 和草丛里爬的小动物们，树荫很多，特别适合午后溜达一下或者遛娃，因为环境宜人都是绿树如茵，我们还遇到了好多对来拍婚纱的情侣🤭
.
整个园区很大，全逛完要三四个小时。现在有季节限定玫瑰花园和菊花社🤣（是卖正经菊花的地方！）园内的trail设计的也很有意思，最喜欢那个serpent trail，走到最后真的可以看到蛇头🐍
.
他家11月还会有灯光秀，我看现在园区内在慢慢布置呢，有兴趣的宝子也可以蹲一波
	
@生活薯
          ",1699241602000,1699241603000,5a10780b11be107c772018ea,洛杉矶小甜甜,https://sns-avatar-qc.xhscdn.com/avatar/5a10780ed1d3b907fe621044.jpg,6,1,2,2,美国,"https://sns-img-bd.xhscdn.com/c867eec4-a316-3d3d-947e-8f37355cace8,https://sns-img-bd.xhscdn.com/7b820388-6309-2883-5ba3-78eba48707db,https://sns-img-bd.xhscdn.com/5447a858-3d7c-afa2-6b15-135d9a9ebdd9,https://sns-img-bd.xhscdn.com/7c9d5520-b58c-970a-03fb-fa008453014f,https://sns-img-bd.xhscdn.com/6a3f2a2f-c1ef-ce98-8535-aebf532bd5c8",1700033732490,https://www.xiaohongshu.com/explore/65485e8200000000250179f5
654c5edf000000000f02b05c,normal,🔥11月在洛杉矶不容错过的10大活动🎉,"1️⃣ Enchanted: Forest of Light
11月19日至1月7日，在Descanso花园体验夜间穿越独特灯光展
推荐指数：★★★★★
推荐理由：独特的艺术装置和梦幻般的光影效果，被誉为“创造迷你太阳”
.
2️⃣ Camp Flog Gnaw狂欢
11日至12日在Dodger体育馆体验为期两天的嘻哈音乐节
推荐指数：★★★★☆
推荐理由：嘻哈迷不容错过由Tyler, The Creator策划的活动
.
3️⃣ Mariah Carey圣诞音乐会
11月17日、19日加入圣诞歌曲女王的音乐会
推荐指数：★★★★☆
推荐理由：现场感受Mariah的音乐
.
4️⃣ Made in LA Art
从现在持续到12月31日，在Hammer博物馆看本地艺术展
推荐指数：★★★★☆
推荐理由：可深入了解洛杉矶本地艺术
.
5️⃣ LA Auto Show
11月17日至26日到Convention Center感受最新车展
推荐指数：★★★★☆
推荐理由：汽车爱好者可以了解最新汽车趋势和技术
.
6️⃣ LA Magazine's美食活动
11月12日在Hummingbird Nest Ranch尝试不同的美食和饮品
推荐指数：★★★★☆
推荐理由：吃货可以品尝多样化美食和享受美酒
.
7️⃣ Dreamstate电子音乐节
11月17日至18日在Queen Mary Waterfront感受梦幻的电子音乐和光影秀
推荐指数：★★★☆☆
推荐理由：沉浸式感受电子音乐文化
.
8️⃣ CoMotion LA Mobility Festival
11月14日至16日在Downtown探索城市移动性的未来趋势和创新
推荐指数：★★★☆☆
推荐理由：了解未来出行方式、新兴科技和城市规划
.
9️⃣ Rivalry Rave Night：USC vs UCLA
11月18日举办南加大和UCLA的校园橄榄球赛，与校友一起狂欢
推荐指数：★★★☆☆
推荐理由：感受校园氛围和充满活力的夜晚，与朋友们一起high
.
🔟 Scott Pilgrim Takes Off: Anamanaguchi
11月17日这天享受Anamanaguchi乐队为Scott Pilgrim动画系列带来的音乐表演
推荐指数：★★★☆☆
推荐理由：一个不容错过的音乐与动漫结合的活动
 ",1699503839000,1699591517000,615e56d70000000002025a31,开了一个随时寄,https://sns-avatar-qc.xhscdn.com/avatar/652d33f977f0cff5ac8ff608.jpg,17,10,2,2,美国,"https://sns-img-bd.xhscdn.com/30ea38dc-2b03-0b04-fb69-16a6dd5d7d62,https://sns-img-bd.xhscdn.com/ddcf9446-8849-ca5e-6c30-cba63b7f1fe9,https://sns-img-bd.xhscdn.com/59d17e13-9053-9c77-92ce-e03c414ca02b,https://sns-img-bd.xhscdn.com/bb3ada93-05ad-6c5d-1a74-67b0f65fdf32,https://sns-img-bd.xhscdn.com/8d6ae8b0-b4bd-880c-3dbc-9bde7331fb63,https://sns-img-bd.xhscdn.com/c3182003-4608-b37f-697f-0f4378f71088,https://sns-img-bd.xhscdn.com/200a071e-d69c-a45a-7a52-f17699d2ec96,https://sns-img-bd.xhscdn.com/33d2403e-2df2-57c3-1d4c-c2044478c2a7",1700033732506,https://www.xiaohongshu.com/explore/654c5edf000000000f02b05c
654f4a19000000003103de11,normal,精彩的月份开跑了，免费、收费的都有。,"11月份到来，各种活动即将闪亮登场。
1.洛杉矶大步行（The Great Los Angeles Walk）**：每年感恩节前的周六，数百名步行者将横穿城市，这次活动将于11月18日举行。步行者可以根据自己的喜好决定步行的时间和距离，无需报名，是一个自由参与的活动。
2.Mission Inn灯光节（Festival of Lights at the Mission Inn），从11月18日到2024年1月7日期间，Mission Inn酒店将亮起450万盏闪烁的灯光，用灯展示出不同动物图案来。这一光彩夺目的灯光节免费入场，被誉为最好看的公共场所灯光展。
3.（欢呼好莱坞）电影之夜（Friday Movie Nights）11月24日周五，在好莱坞的「欢呼好莱坞」商场，将有一系列免费电影放映，包括现场音乐、免费爆米花和美食，是一个难得的家庭娱乐活动。
4.魔法光之森林Enchanted: Forest of Light Descanso
Gardens将在11月19日到2024年1月7日期间举办这一与自然结合的灯光秀，漫步其中，您将欣赏到艺术与大自然的美妙融合。
5.玛丽亚凯莉圣诞演唱会（Mariah Carey Christmas
Concert）11月17日至19日，玛丽亚凯莉将在好莱坞露天剧场进行圣诞主题演唱会，为人们带来节日的欢乐。此外，11月15日，她还将在内陆地区的高山大赌场献唱。
6.洛杉矶车展（LA Auto Show）第116届洛杉矶车展将于11月17日至26日期间在洛杉矶会展中心举行。今年将展示传统油车和新能源车型。
7.洛杉矶动物园灯光节（L.A. Zoo Lights）从11月17日到1月7日期间，洛杉矶动物园将在夜间开放，呈现美丽的灯光秀，同时添加了许多新的元素。
在这充满快乐的节日氛围中带上家人一起去好好享受节日的幸福气氛。",1699695129000,1699695130000,5f35a162000000000100748b,Mandy,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rb24eq8hc005nplk5h08t4brir54l8,3,0,0,1,美国,"https://sns-img-hw.xhscdn.net/5e913d51-d296-b4c6-488b-d8945b1de1c9,https://sns-img-hw.xhscdn.net/85618007-a563-41bf-f110-c8f167eae8e4,https://sns-img-hw.xhscdn.net/3c15cf25-8806-5783-5c35-10db3be27b97",1700033732515,https://www.xiaohongshu.com/explore/654f4a19000000003103de11
6525d0d0000000001f007204,normal,洛杉矶11月玩转Tide Pool 潮汐时间表,每月更新～图示以Laguna Beach为示例，各个海滩差别不会太大，具体可以通过Willyweather查询。11月的好时间在11号到15号，23号到29号。而且都是下午～不用起早喽～洛杉矶好玩潮汐池的总结可以看置顶帖子。          ,1696977105000,1696986898000,5ea76016000000000100ae23,hengy CA🍡🍼,https://sns-avatar-qc.xhscdn.com/avatar/632165ae035d1a58d5f75a1f.jpg,58,83,9,22,,"https://sns-img-bd.xhscdn.com/0ae5d63a-42b8-b9de-6eae-1cddb59bb704,https://sns-img-bd.xhscdn.com/f0139fc0-6a11-ad71-0a03-fc1e3c4dcb8f,https://sns-img-bd.xhscdn.com/b890bf0e-a957-3a26-574a-9652a5816ed8,https://sns-img-bd.xhscdn.com/afd460d9-c51e-8039-a89b-bdfd8b1f85b5",1700033732523,https://www.xiaohongshu.com/explore/6525d0d0000000001f007204
6546b6d6000000001e03fc2a,normal,洛杉矶|神奇的节日灯光秀,"🔍Sparkle DTLA
[火R]一起去体验欢乐节日灯光秀吖～
[星R]1800万色调的灯光照亮了夜晚，与节日的曲调同步，Sparkle DTLA将带你度过一个难忘的夜晚之旅，拍照超级出片喔.
[红色心形R]Tips:活动免费，对所有年龄段的人开放，也欢迎毛茸茸的朋友参加！
📆11月17日-2024年1月1日|🕐17：00-20：00
📍750 W 7th St，Los Angeles, CA 90017
                    ",1699133142000,1699133143000,63e9d20a00000000260062f2,洛杉矶小灵通,https://sns-avatar-qc.xhscdn.com/avatar/64004e60e641d094088d39a6.jpg,7,1,0,3,美国,"https://sns-img-hw.xhscdn.net/4a747709-bf25-e469-5e8b-c5012884e0e7,https://sns-img-hw.xhscdn.net/00b5f658-1640-ddac-664b-62d0984da4dd,https://sns-img-hw.xhscdn.net/2fb64348-3b46-9ee4-0eee-d6c0efc3a375,https://sns-img-hw.xhscdn.net/a0f29d85-b850-a2c3-53e5-33524b63fe72,https://sns-img-hw.xhscdn.net/300d9e94-ffcc-623f-cf08-328cd44be8fe,https://sns-img-hw.xhscdn.net/752e1ef1-12cf-e61d-118a-da88fae50f55",1700033732531,https://www.xiaohongshu.com/explore/6546b6d6000000001e03fc2a
