comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,last_modify_ts
64f816d5000000001402607e,1693980373000,,64f52694000000001e00da77,礼貌问询袁老四的地址是什么？,644089cc0000000012034e87,LeLe,https://sns-avatar-qc.xhscdn.com/avatar/0dd6f7e91ce0bea602fbc47515b7c72f.jpg?imageView2/2/w/120/format/jpg,1,1699691903164
650761f7000000001c029118,1694982647000,,64f52694000000001e00da77,狠狠给老闆上一課 什麼叫干饭人[派对R][派对R][派对R],60975ea1000000000100bf96,干饭人大胃王鬼👻哥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ouarp46406g5o4nbqgg9fsmg639m7o?imageView2/2/w/120/format/jpg,0,1699691903165
64f839af000000001b032de5,1693989295000,,64f52694000000001e00da77,[偷笑R],5f2b366400000000010012ca,SkinNote美妆,https://sns-avatar-qc.xhscdn.com/avatar/64bf4349e1289d0001bf92f4.jpg?imageView2/2/w/120/format/jpg,0,1699691903172
639314670000000019027fec,1670583399000,,6392ddcf000000001c0059bc,大龙燚没有在营业了哦,5b150ce74eacab5c991cb5dc,毛毛,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r9qd8ifhk004a5u5p6efdes4toe360?imageView2/2/w/120/format/jpg,1,1699691903228
6537bcf800000000200253dc,1698151672000,美国,6392ddcf000000001c0059bc,westhollywood附近有推荐吗哈哈,556ed4d3f5a2631fd0505af1,小飞猪大维,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nne2mhvni0040np5ead6mnhq6qoorg?imageView2/2/w/120/format/jpg,2,1699691903236
639a9ba8000000001903fc13,1671076776000,,6392ddcf000000001c0059bc,wow总结得好全,5ac558234eacab51783a9061,LA魅力探测姨,https://sns-avatar-qc.xhscdn.com/avatar/619b2f5b1ac51be42c6199bb.jpg?imageView2/2/w/120/format/jpg,1,1699691903244
63959178000000001903e079,1670746488000,,6392ddcf000000001c0059bc,每家都有自己的特色，好难选[笑哭R],5bbda23f5f25800001cd5880,洛杉矶吃货小分队,https://sns-avatar-qc.xhscdn.com/avatar/5f2dc22be43b17000150f62d.jpg?imageView2/2/w/120/format/jpg,1,1699691903252
6397fa8d0000000024022053,1670904461000,,6392ddcf000000001c0059bc,香佰里现在才58折，好吃又便宜,5b5ba4cef7e8b94fcf912e69,少吃肉肉，多读书,https://sns-avatar-qc.xhscdn.com/avatar/609fd01dec2d95bf8c21bd37.jpg?imageView2/2/w/120/format/jpg,0,1699691903261
64ab07a90000000018006006,1688930217000,,6392ddcf000000001c0059bc,[赞R],62e56fd1000000001f007060,肉类生鲜超市(批发零售),https://sns-avatar-qc.xhscdn.com/avatar/64a5b704118b732d964e3aec.jpg?imageView2/2/w/120/format/jpg,0,1699691903269
6399fde9000000002301a261,1671036393000,,6392ddcf000000001c0059bc,那年遇到也不錯,5a976447e8ac2b65a333855e,穎,https://sns-avatar-qc.xhscdn.com/avatar/5dc9bdb738f889000117943d.jpg?imageView2/2/w/120/format/jpg,0,1699691903278
6398eb0b000000001c03fafe,1670966027000,,6392ddcf000000001c0059bc,老码头不算价格适中了吧 每次吃都人均80刀[笑哭R],5f39dc2f0000000001000270,Iro,https://sns-avatar-qc.xhscdn.com/avatar/600850de9ff3c0136fb82e91.jpg?imageView2/2/w/120/format/jpg,0,1699691903293
6397f042000000002301801a,1670901826000,,6392ddcf000000001c0059bc,[笑哭R][笑哭R],6088a8e00000000001007a13,您的官方前任💋,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2r59lq00k80005o48l3g08ugj9pg9h28?imageView2/2/w/120/format/jpg,0,1699691903302
64ebc576000000002d01aaea,1693173110000,,64eabf1d000000001700e4e4,sg有一家潮汕菜 叫chaoweiju 比這個好吃多了 也有火鍋,6137ccd8000000000202333a,瑞秋Rae,https://sns-avatar-qc.xhscdn.com/avatar/61ca2f772a374750ea7ba3c3.jpg?imageView2/2/w/120/format/jpg,3,1699691903331
64eb85aa000000001801efda,1693156778000,,64eabf1d000000001700e4e4,[捂脸R]本潮汕人摇摇头,63ab4ed200000000270282ca,门前大桥下,https://sns-avatar-qc.xhscdn.com/avatar/645e96f11f7f8254b0d4acfd.jpg?imageView2/2/w/120/format/jpg,2,1699691903352
64eacbc9000000002c03ccec,1693109193000,,64eabf1d000000001700e4e4,请问价格是？,58ef1ac150c4b4310b4480da,🤣🤩🤩,https://sns-avatar-qc.xhscdn.com/avatar/648928ed146627cbecb0064b.jpg?imageView2/2/w/120/format/jpg,1,1699691903372
