comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,last_modify_ts
653b805b0000000025017158,1698398299000,美国,65349a50000000001e0202a6,Parking多少钱呀,5c21f3c1000000000700c587,胖胖虎,https://sns-avatar-qc.xhscdn.com/avatar/64365fe5a61cee6d85aea65b.jpg?imageView2/2/w/120/format/jpg,1,1699691406016
653824810000000020027ee6,1698178177000,美国,65349a50000000001e0202a6,@Anerr_hahh,5b5a427611be100b050ee7af,bibi（搞事业）,https://sns-avatar-qc.xhscdn.com/avatar/64c199c6aa23d53bfe813e1a.jpg?imageView2/2/w/120/format/jpg,0,1699691406017
65363a8a000000001b03f245,1698052746000,美国,65349a50000000001e0202a6,谢谢分享,58fd482b6a6a691b0f796273,He,https://sns-avatar-qc.xhscdn.com/avatar/637c5b05e6a862d8fa835d71.jpg?imageView2/2/w/120/format/jpg,0,1699691406025
6534a4df0000000020023317,1697948895000,美国,65349a50000000001e0202a6,感谢分享 已加入list,5e2593a600000000010028b0,Stoner,https://sns-avatar-qc.xhscdn.com/avatar/63d7846ea917bccf04ef03af.jpg?imageView2/2/w/120/format/jpg,0,1699691406032
640ab25a000000001500ca01,1678422618000,,63e151c100000000080049d1,这个瀑布上面还有一个upper fall，特别难爬,620ab37e0000000010005e61,傻鹿鹿,https://sns-avatar-qc.xhscdn.com/avatar/628334d76e1bf1e2b58d28c3.jpg?imageView2/2/w/120/format/jpg,2,1699691406079
6498c71c000000001801efe4,1687734044000,,63e151c100000000080049d1,停车后大概走要多久上去,60565b8c0000000001000ef7,hua,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2neuheqkji00g5o2mbe6083nntqguueg?imageView2/2/w/120/format/jpg,1,1699691406088
64075934000000001500c9f2,1678203188000,,63e151c100000000080049d1,请公布导航地址[飞吻R],5cef54be000000000503eb2c,ACI皇冠影音 KTV专卖,https://sns-avatar-qc.xhscdn.com/avatar/64da99e388117ec371221a1f.jpg?imageView2/2/w/120/format/jpg,1,1699691406097
63e3fb9e000000001903d019,1675885470000,,63e151c100000000080049d1,可以带狗子吗,59018dd55e87e7676a44be5d,Cyndi and dumpling,https://sns-avatar-qc.xhscdn.com/avatar/648f7496337be112655793c3.jpg?imageView2/2/w/120/format/jpg,1,1699691406105
63f839950000000015000a05,1677212053000,,63e151c100000000080049d1,挺舒服的,6257f139000000001000ea9f,布咕APP--留学生专属社区,https://sns-avatar-qc.xhscdn.com/avatar/6258171e169ac1c84669696d.jpg?imageView2/2/w/120/format/jpg,0,1699691406113
63fc7c4f0000000015003f32,1677491279000,,63e151c100000000080049d1,很舒适啊,62830deb0000000010004539,快豹国际快递集运转运代理,https://sns-avatar-qc.xhscdn.com/avatar/63f6bf34ad29e300019aa860.jpg?imageView2/2/w/120/format/jpg,0,1699691406123
64d195a80000000018009175,1691456936000,,64d14655000000000b028551,看起来都好晒呀,5b6d330b6b58b71264716124,Stella的小红薯,https://sns-avatar-qc.xhscdn.com/avatar/60f285995964239c7bba3a32.jpg?imageView2/2/w/120/format/jpg,1,1699691406160
64e21f39000000002c02d641,1692540729000,,64d14655000000000b028551,很详细啊,59a533e45e87e75dd9ec6b84,我在洛杉矶教瑜伽,https://sns-avatar-qc.xhscdn.com/avatar/62a23840acf4284202e84997.jpg?imageView2/2/w/120/format/jpg,0,1699691406179
64d61e78000000001800716a,1691754104000,,64d14655000000000b028551,Griffith 能看到DTLA？[石化R],5e4a4e480000000001005844,LA第一深禽,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2ne9uposju0005nia9p408m24oj4b1ao?imageView2/2/w/120/format/jpg,0,1699691406196
64b5dde6000000002c03d849,1689640422000,,64b4f5280000000015033d96,是一天的门票5刀吗,60565b8c0000000001000ef7,hua,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2neuheqkji00g5o2mbe6083nntqguueg?imageView2/2/w/120/format/jpg,2,1699691406213
64cf31b2000000001101c7d0,1691300274000,,64b4f5280000000015033d96,宝想问问这上去手机有信号吗[哭惹R],5d084bdf0000000012000b47,纯爱战士,https://sns-avatar-qc.xhscdn.com/avatar/6528bc4511557fc364f51332.jpg?imageView2/2/w/120/format/jpg,1,1699691406232
64cd221100000000170125ed,1691165201000,,64b4f5280000000015033d96,上周刚去哈哈哈哈哈,64717621000000001001f0ae,快看看,https://sns-avatar-qc.xhscdn.com/avatar/64db191e88117ec371221dea.jpg?imageView2/2/w/120/format/jpg,0,1699691406252
64b774b30000000017010893,1689744563000,,64b4f5280000000015033d96,很好(๑•̀ㅂ•́)✧,5d28377c0000000011036249,彼得兄在漂亮国,https://sns-avatar-qc.xhscdn.com/avatar/637197dc533c7e68e4d0c2d6.jpg?imageView2/2/w/120/format/jpg,0,1699691406275
64b61b2100000000170092ca,1689656097000,,64b4f5280000000015033d96,[哇R],5ea3574200000000010044ae,Mini Puppy （北美）,https://sns-avatar-qc.xhscdn.com/avatar/644978e7c4310199a3028364.jpg?imageView2/2/w/120/format/jpg,0,1699691406296
64b5bcf5000000001802e05a,1689631989000,,64b4f5280000000015033d96,[睡觉R]太热了想住瀑布里,5b1cd31c11be105af1acfac1,麦香小鱼,https://sns-avatar-qc.xhscdn.com/avatar/6392d89cb9fffd3c81cd2e68.jpg?imageView2/2/w/120/format/jpg,0,1699691406311
64b53ecd000000002c03db57,1689599693000,,64b4f5280000000015033d96,[点赞R][点赞R][点赞R][点赞R],6449eac20000000029016441,井岡山群每週六登山洛杉磯,https://sns-avatar-qc.xhscdn.com/avatar/644a913f3efe33e0b0d961f1.jpg?imageView2/2/w/120/format/jpg,0,1699691406321
64b4f6a8000000001802eb11,1689581224000,,64b4f5280000000015033d96,美若天仙[点赞R]景美人更美,6159c02e000000000202112f,感谢有你,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pmaspfimi605oapo0n0k49fsgirfhg?imageView2/2/w/120/format/jpg,0,1699691406334
64c81b0200000000160350d6,1690835714000,,64b4f5280000000015033d96,第二张有点像青蛇,62dc1b61000000001f00736d,Kevin,https://sns-avatar-qc.xhscdn.com/avatar/645b042fad8bfdf0d35072d9.jpg?imageView2/2/w/120/format/jpg,0,1699691406345
64c092e5000000002c03326d,1690342117000,,64b4f5280000000015033d96,"91年的羊，身高178，湖北黄石人，奔赴于黄石和武汉，性格温和，经济稳定，喜欢运动和旅行

轻微颜控，圈子干净
觉得合适的D",61e04dd8000000001000c0de,熊大🐷,https://sns-avatar-qc.xhscdn.com/avatar/649e7221d8995664c4b832d7.jpg?imageView2/2/w/120/format/jpg,0,1699691406358
65318d0d000000002003de36,1697746189000,美国,64ec25c0000000001201c625,姐妹我想问一下parking pass怎么提前买呀,5b44109311be10551fe4e371,糊糊不发福,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nfctpmrmqe04a70l6897orhlvpook0?imageView2/2/w/120/format/jpg,2,1699691406373
64f017d100000000210136e7,1693456337000,,64ec25c0000000001201c625,姐妹好飒！,5c019596000000000500af9c,Saya卷儿卷,https://sns-avatar-qc.xhscdn.com/avatar/644b09d2a61cee6d85b2086e.jpg?imageView2/2/w/120/format/jpg,1,1699691406382
64f0f0ed0000000020014f0e,1693511917000,,64ec25c0000000001201c625,值得去[拳头R],61c7c7b5000000001000c7f0,MeidiBuy,https://sns-avatar-qc.xhscdn.com/avatar/6495cbeae1289d0001bf468a.jpg?imageView2/2/w/120/format/jpg,0,1699691406401
6529d65b000000002003b76e,1697240667000,美国,64ec25c0000000001201c625,Altadena很多这种Trail，都有水，很不错,5f50790e000000000101e2a6,哈宝二萌,https://sns-avatar-qc.xhscdn.com/avatar/649fed6d2e8ec422b01b90e8.jpg?imageView2/2/w/120/format/jpg,0,1699691406422
64f8d763000000001903918e,1694029667000,,64ec25c0000000001201c625,气质如瀑布一般清澈，很健康活力的身材。像自律的人学习,635a782b000000001802d32d,Rapid让彼达中美物流,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30omjgbm3340g5oqqf0lm5kpdm2j0akg?imageView2/2/w/120/format/jpg,0,1699691406430
65211499000000001b03239a,1696666777000,,64ec25c0000000001201c625,滴滴,6516c9100000000023025cbf,Leo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pu06q61mg6g5p8mp488sn5vs012l40?imageView2/2/w/120/format/jpg,0,1699691406450
646395470000000007026f15,1684247879000,,64475f1b000000000800dccc,亲 west hills这边有什么餐馆推荐么。去华人区太远了 traffic,5cbcd20b0000000011006463,💕💓Miss Pink Q💕💞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30quij3mm12005n5sq85k8p33tv62mno?imageView2/2/w/120/format/jpg,1,1699691407600
644765a000000000070209ff,1682400672000,,64475f1b000000000800dccc,要爬多久哇[笑哭R],5a6f511e11be106f03882cb6,KeKe=Ariel,https://sns-avatar-qc.xhscdn.com/avatar/62c4924043ae2346a51c39ab.jpg?imageView2/2/w/120/format/jpg,1,1699691407609
6449ce0800000000060210f0,1682558472000,,64475f1b000000000800dccc,刷到你了[偷笑R],5afb0a5d4eacab752cec0c63,SeoulaFashion,https://sns-avatar-qc.xhscdn.com/avatar/635ef07c8f7d6e275450b439.jpg?imageView2/2/w/120/format/jpg,0,1699691407617
64491df90000000017007457,1682513401000,,64475f1b000000000800dccc,这样的身材太棒了,60c17e22000000000101f667,布咕APP--留学生专属社区,https://sns-avatar-qc.xhscdn.com/avatar/62df4286cf46525febd50f6b.jpg?imageView2/2/w/120/format/jpg,0,1699691407625
64487275000000001500326f,1682469493000,,64475f1b000000000800dccc,[哇R][哇R],5ea3574200000000010044ae,Mini Puppy （北美）,https://sns-avatar-qc.xhscdn.com/avatar/644978e7c4310199a3028364.jpg?imageView2/2/w/120/format/jpg,0,1699691407633
64b7783a00000000180052ff,1689745466000,,64b71d99000000001c00e7eb,这个forest是在Pasadena 吗,5f617f7700000000010090be,Connie,https://sns-avatar-qc.xhscdn.com/avatar/5f691d3efa4cef00014793a2.jpg?imageView2/2/w/120/format/jpg,6,1699691407669
64b72128000000000e001732,1689723176000,,64b71d99000000001c00e7eb,真心感谢你介绍，我就喜欢去fresh water，加州这边都是海滩把我愁坏了,5b47d2e311be10165262062f,Zero,https://sns-avatar-qc.xhscdn.com/avatar/621118692505fe7a530f4c31.jpg?imageView2/2/w/120/format/jpg,5,1699691407678
64b72425000000002603dde6,1689723941000,,64b71d99000000001c00e7eb,不懂就问，adventure pass指什么[笑哭R],57eda867a9b2ed45fa5df8cc,人生三大目标,https://sns-avatar-qc.xhscdn.com/avatar/63e9d200a3d4177011015fc5.jpg?imageView2/2/w/120/format/jpg,4,1699691407687
64d547d2000000002c02ce18,1691699154000,,64b71d99000000001c00e7eb,您好，请问Switzer Picnic Area周末中午去的话还能抢到烧烤架吗？一般建议几点去呢？谢谢！,5becb561f402bf00011e4a41,momo,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/120/format/jpg,2,1699691407695
64fce0550000000021017f98,1694294101000,,64b71d99000000001c00e7eb,請問這些地方Uber 可以到嗎🥲只有自己不開車,56e2984d84edcd2e56975f4d,楊陽,https://sns-avatar-qc.xhscdn.com/avatar/5d8b22f657e7900001913492.jpg?imageView2/2/w/120/format/jpg,1,1699691407715
64cc06c7000000000e0053bf,1691092679000,,64b71d99000000001c00e7eb,这些地方是不是都很难找厕所[笑哭R],58abcd2a6a6a69248dd6b2a4,Wingki_Liao,https://sns-avatar-qc.xhscdn.com/avatar/61f850c62b0f600bd12e1393.jpg?imageView2/2/w/120/format/jpg,1,1699691407732
64cb6865000000001603cbb6,1691052133000,,64b71d99000000001c00e7eb,麻烦问一下中午吃完饭之后几点去比较舒服,593e8b036a6a6902224f16cb,混世软糖_,https://sns-avatar-qc.xhscdn.com/avatar/645fcebbad8bfdf0d3512ae4.jpg?imageView2/2/w/120/format/jpg,1,1699691407740
